Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1994-12-01,0.6921952962875366,0.6921952962875366,0.6921952962875366,0.6921952962875366,0,0.0,0.0
1994-12-02,0.6921952962875366,0.6921952962875366,0.6921952962875366,0.6921952962875366,0,0.0,0.0
1994-12-05,0.6921952962875366,0.6921952962875366,0.6921952962875366,0.6921952962875366,0,0.0,0.0
1994-12-06,0.6921952962875366,0.6921952962875366,0.6921952962875366,0.6921952962875366,0,0.0,0.0
1994-12-07,0.6921952962875366,0.6921952962875366,0.6921952962875366,0.6921952962875366,0,0.0,0.0
1994-12-08,0.6921952962875366,0.6921952962875366,0.6921952962875366,0.6921952962875366,0,0.0,0.0
1994-12-09,0.6921952962875366,0.6921952962875366,0.6921952962875366,0.6921952962875366,0,0.0,0.0
1994-12-12,0.6921952962875366,0.6921952962875366,0.6921952962875366,0.6921952962875366,0,0.0,0.0
1994-12-13,0.6921952962875366,0.6921952962875366,0.6921952962875366,0.6921952962875366,0,0.0,0.0
1994-12-14,0.6921952962875366,0.6921952962875366,0.6921952962875366,0.6921952962875366,0,0.0,0.0
1994-12-15,0.6921952962875366,0.6921952962875366,0.6921952962875366,0.6921952962875366,0,0.0,0.0
1994-12-16,0.6921952962875366,0.6921952962875366,0.6921952962875366,0.6921952962875366,0,0.0,0.0
1994-12-19,0.6921952962875366,0.6921952962875366,0.6921952962875366,0.6921952962875366,0,0.0,0.0
1994-12-20,0.6921952962875366,0.6921952962875366,0.6921952962875366,0.6921952962875366,0,0.0,0.0
1994-12-21,0.6921952962875366,0.6921952962875366,0.6921952962875366,0.6921952962875366,0,0.0,0.0
1994-12-22,0.6921952962875366,0.6921952962875366,0.6921952962875366,0.6921952962875366,0,0.0,0.0
1994-12-23,0.6921952962875366,0.6921952962875366,0.6921952962875366,0.6921952962875366,0,0.0,0.0
1994-12-26,0.6921952962875366,0.6921952962875366,0.6921952962875366,0.6921952962875366,0,0.0,0.0
1994-12-27,0.6921952962875366,0.6921952962875366,0.6921952962875366,0.6921952962875366,0,0.0,0.0
1994-12-28,0.6921952962875366,0.6921952962875366,0.6921952962875366,0.6921952962875366,0,0.0,0.0
1994-12-29,0.6921952962875366,0.6921952962875366,0.6921952962875366,0.6921952962875366,0,0.0,0.0
1995-01-02,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-01-03,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-01-04,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-01-05,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-01-06,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-01-09,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-01-10,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-01-11,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-01-12,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-01-13,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-01-16,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-01-17,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-01-18,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-01-19,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-01-20,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-01-23,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-01-24,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-01-25,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-01-26,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-01-27,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-01-30,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-02-01,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-02-02,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-02-03,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-02-06,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-02-07,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-02-08,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-02-09,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-02-10,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-02-13,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-02-14,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-02-15,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-02-16,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-02-17,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-02-20,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-02-21,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-02-22,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-02-23,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-02-24,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-02-27,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-03-01,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-03-02,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-03-03,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-03-06,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-03-07,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-03-08,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-03-09,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-03-10,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-03-13,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-03-14,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-03-15,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-03-16,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-03-17,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-03-20,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-03-21,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-03-22,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-03-23,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-03-24,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-03-27,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-03-28,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-03-29,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-03-30,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-04-03,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-04-04,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-04-05,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-04-06,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-04-07,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-04-10,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-04-11,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-04-12,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-04-13,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-04-14,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-04-17,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-04-18,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-04-19,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-04-20,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-04-21,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-04-24,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-04-25,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-04-26,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-04-27,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-05-01,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-05-02,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-05-03,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-05-04,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-05-05,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-05-08,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-05-09,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-05-10,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-05-11,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-05-12,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-05-15,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-05-16,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-05-17,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-05-18,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-05-19,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-05-22,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-05-23,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-05-24,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-05-25,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-05-26,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-05-29,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-05-30,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-06-01,0.5293259024620056,0.5293259024620056,0.5293259024620056,0.5293259024620056,0,0.0,0.0
1995-06-02,0.5293259024620056,0.5293259024620056,0.5293259024620056,0.5293259024620056,0,0.0,0.0
1995-06-05,0.5293259024620056,0.5293259024620056,0.5293259024620056,0.5293259024620056,0,0.0,0.0
1995-06-06,0.5293259024620056,0.5293259024620056,0.5293259024620056,0.5293259024620056,0,0.0,0.0
1995-06-07,0.5293259024620056,0.5293259024620056,0.5293259024620056,0.5293259024620056,0,0.0,0.0
1995-06-08,0.5293259024620056,0.5293259024620056,0.5293259024620056,0.5293259024620056,0,0.0,0.0
1995-06-09,0.5293259024620056,0.5293259024620056,0.5293259024620056,0.5293259024620056,0,0.0,0.0
1995-06-12,0.5293259024620056,0.5293259024620056,0.5293259024620056,0.5293259024620056,0,0.0,0.0
1995-06-13,0.5293259024620056,0.5293259024620056,0.5293259024620056,0.5293259024620056,0,0.0,0.0
1995-06-14,0.5293259024620056,0.5293259024620056,0.5293259024620056,0.5293259024620056,0,0.0,0.0
1995-06-15,0.5293259024620056,0.5293259024620056,0.5293259024620056,0.5293259024620056,0,0.0,0.0
1995-06-16,0.5293259024620056,0.5293259024620056,0.5293259024620056,0.5293259024620056,0,0.0,0.0
1995-06-19,0.5293259024620056,0.5293259024620056,0.5293259024620056,0.5293259024620056,0,0.0,0.0
1995-06-20,0.5293259024620056,0.5293259024620056,0.5293259024620056,0.5293259024620056,0,0.0,0.0
1995-06-21,0.5293259024620056,0.5293259024620056,0.5293259024620056,0.5293259024620056,0,0.0,0.0
1995-06-22,0.5293259024620056,0.5293259024620056,0.5293259024620056,0.5293259024620056,0,0.0,0.0
1995-06-23,0.5293259024620056,0.5293259024620056,0.5293259024620056,0.5293259024620056,0,0.0,0.0
1995-06-26,0.5293259024620056,0.5293259024620056,0.5293259024620056,0.5293259024620056,0,0.0,0.0
1995-06-27,0.5293259024620056,0.5293259024620056,0.5293259024620056,0.5293259024620056,0,0.0,0.0
1995-06-28,0.5293259024620056,0.5293259024620056,0.5293259024620056,0.5293259024620056,0,0.0,0.0
1995-06-29,0.5293259024620056,0.5293259024620056,0.5293259024620056,0.5293259024620056,0,0.0,0.0
1995-07-03,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-07-04,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-07-05,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-07-06,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-07-07,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-07-10,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-07-11,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-07-12,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-07-13,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-07-14,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-07-17,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-07-18,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-07-19,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-07-20,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-07-21,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-07-24,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-07-25,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-07-26,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-07-27,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-07-28,0.6514780521392822,0.6514780521392822,0.6514780521392822,0.6514780521392822,0,0.0,0.0
1995-08-01,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-08-02,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-08-03,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-08-04,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-08-07,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-08-08,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-08-09,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-08-10,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-08-11,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-08-14,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-08-15,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-08-16,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-08-17,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-08-18,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-08-21,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-08-22,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-08-23,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-08-24,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-08-25,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-08-28,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-08-29,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-08-30,0.6107606291770935,0.6107606291770935,0.6107606291770935,0.6107606291770935,0,0.0,0.0
1995-09-01,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-09-04,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-09-05,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-09-06,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-09-07,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-09-08,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-09-11,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-09-12,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-09-13,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-09-14,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-09-15,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-09-18,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-09-19,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-09-20,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-09-21,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-09-22,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-09-25,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-09-26,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-09-27,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-09-28,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-10-02,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-10-03,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-10-04,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-10-05,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-10-06,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-10-09,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-10-10,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-10-11,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-10-12,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-10-13,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-10-16,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-10-17,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-10-18,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-10-19,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-10-20,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-10-23,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-10-24,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-10-25,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-10-26,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-10-27,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-10-30,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-11-01,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-11-02,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-11-03,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-11-06,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-11-07,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-11-08,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-11-09,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-11-10,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-11-13,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-11-14,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-11-15,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-11-16,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-11-17,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
1995-11-20,0.5700432658195496,0.5700432658195496,0.5700432658195496,0.5700432658195496,0,0.0,0.0
